Selection,View,Channel,BeginTime_s_,EndTime_s_,LowFreq_Hz_,HighFreq_Hz_,BeginDate,BeginClockTime,EndClockTime,SNR_DB,Confidence__,Class,Cod_Y_N__
1494,Spectrogram 1,8,24603.6,24603.72,77.8,312.5,2013/11/2,06:50:03.600,06:50:03.720,23.8,37.4,Acod,Q
20,Spectrogram 1,8,565.5,565.66,22.9,312.5,2013/11/3,00:09:25.500,00:09:25.660,13.4,99.9,Acod,Q
67,Spectrogram 1,9,1962,1962.15,62.5,296.9,2013/11/3,00:32:42.000,00:32:42.150,22.1,37.4,Acod,Q
125,Spectrogram 1,3,57030.3,57030.42,70.3,312.5,2013/11/4,15:50:30.300,15:50:30.420,9.5,100,Acod,Q
54,Spectrogram 1,7,20929.6,20929.7,85.9,328.1,2013/11/4,05:48:49.600,05:48:49.700,12.7,37.4,Acod,Q
60,Spectrogram 1,7,21601.4,21601.52,54.7,328.1,2013/11/4,06:00:01.400,06:00:01.520,11.8,41,Acod,Q
94,Spectrogram 1,7,25971.8,25971.91,71.9,320.3,2013/11/4,07:12:51.800,07:12:51.910,5.1,100,Acod,Q
242,Spectrogram 1,9,11941.6,11941.74,47.5,265.6,2013/11/4,03:19:01.600,03:19:01.740,7.5,100,Acod,Q
319,Spectrogram 1,9,26127.9,26128.05,63.9,335.9,2013/11/4,07:15:27.900,07:15:28.050,5.9,51.1,Acod,Q
325,Spectrogram 1,9,28197.5,28197.62,37.8,320.3,2013/11/4,07:49:57.500,07:49:57.620,6.8,77.9,Acod,Q
447,Spectrogram 1,9,38294.4,38294.61,54.7,312.5,2013/11/4,10:38:14.400,10:38:14.610,3.7,90.2,Acod,Q
470,Spectrogram 1,9,25662.7,25662.87,54.7,335.9,2013/11/6,07:07:42.700,07:07:42.870,7.4,51.7,Acod,Q
599,Spectrogram 1,9,43348.7,43348.86,67.7,320.3,2013/11/7,12:02:28.700,12:02:28.860,15.1,100,Acod,Q
384,Spectrogram 1,7,61636.3,61636.36,93.8,328.1,2013/11/11,17:07:16.300,17:07:16.360,9.3,81.8,Acod,Y
385,Spectrogram 1,7,61636.3,61636.36,93.8,328.1,2013/11/11,17:07:16.300,17:07:16.360,9.3,81.8,Acod,Y
629,Spectrogram 1,7,81616,81616.09,95.6,320.3,2013/11/11,22:40:16.000,22:40:16.090,9.3,81.8,Acod,Y
355,Spectrogram 1,9,22745.2,22745.34,70.3,335.9,2013/11/13,06:19:05.200,06:19:05.340,14.2,89.3,Acod,Q
356,Spectrogram 1,9,22745.8,22745.93,72.9,335.9,2013/11/13,06:19:05.800,06:19:05.930,12.9,53.6,Acod,Q
23,Spectrogram 1,9,762.8,763.03,66.9,335.9,2013/11/17,00:12:42.800,00:12:43.030,4,56.3,Acod,Y
560,Spectrogram 1,9,23807.2,23807.43,62.5,335.9,2013/11/17,06:36:47.200,06:36:47.430,2.5,45.5,Acod,Y
574,Spectrogram 1,9,24089.1,24089.32,51.9,328.1,2013/11/17,06:41:29.100,06:41:29.320,5.4,59.8,Acod,Y
596,Spectrogram 1,9,24533.4,24533.63,20,289.1,2013/11/17,06:48:53.400,06:48:53.630,7.5,65.2,Acod,Y
598,Spectrogram 1,9,24544.3,24544.41,63.7,257.8,2013/11/17,06:49:04.300,06:49:04.410,5.4,82.6,Acod,Y
599,Spectrogram 1,9,24544.3,24544.42,22.2,250,2013/11/17,06:49:04.300,06:49:04.420,5.6,85.9,Acod,Y
603,Spectrogram 1,9,24583.6,24583.86,28.4,320.3,2013/11/17,06:49:43.600,06:49:43.860,2.9,45.3,Acod,Y
707,Spectrogram 1,9,28123.8,28124,20,335.9,2013/11/17,07:48:43.800,07:48:44.000,4.8,37.3,Acod,Y
1137,Spectrogram 1,9,40123.5,40123.66,71.1,320.3,2013/11/17,11:08:43.500,11:08:43.660,4,39.8,Acod,Y
1206,Spectrogram 1,9,43128.6,43128.72,20,328.1,2013/11/17,11:58:48.600,11:58:48.720,10.7,100,Acod,Y
1208,Spectrogram 1,9,43152.9,43153.09,20,281.3,2013/11/17,11:59:12.900,11:59:13.090,8.4,100,Acod,Y
1210,Spectrogram 1,9,43160.1,43160.24,93.8,328.1,2013/11/17,11:59:20.100,11:59:20.240,9.4,87.9,Acod,Y
1211,Spectrogram 1,9,43163.6,43163.79,60.1,335.9,2013/11/17,11:59:23.600,11:59:23.790,17.4,100,Acod,Y
1213,Spectrogram 1,9,43202.4,43202.59,85.3,335.9,2013/11/17,12:00:02.400,12:00:02.590,9.9,100,Acod,Y
1214,Spectrogram 1,9,43206.3,43206.46,20,335.9,2013/11/17,12:00:06.300,12:00:06.460,8.1,100,Acod,Y
1215,Spectrogram 1,9,43215.9,43216.1,20,328.1,2013/11/17,12:00:15.900,12:00:16.100,8.1,100,Acod,Y
1217,Spectrogram 1,9,43227.2,43227.36,26.2,328.1,2013/11/17,12:00:27.200,12:00:27.360,7.3,100,Acod,Y
1220,Spectrogram 1,9,43230.1,43230.31,20,335.9,2013/11/17,12:00:30.100,12:00:30.310,7.3,100,Acod,Y
1530,Spectrogram 1,9,59134.3,59134.44,20,335.9,2013/11/17,16:25:34.300,16:25:34.440,9.1,37.4,Acod,Y
1531,Spectrogram 1,9,59136.6,59136.75,71.9,335.9,2013/11/17,16:25:36.600,16:25:36.750,9.9,37.4,Acod,Y
1532,Spectrogram 1,9,59137.9,59138.04,67.9,320.3,2013/11/17,16:25:37.900,16:25:38.040,5.7,54.9,Acod,Y
1548,Spectrogram 1,9,59580.6,59580.74,85.9,250,2013/11/17,16:33:00.600,16:33:00.740,5.7,38.3,Acod,Y
1562,Spectrogram 1,9,60215.8,60216.06,46.6,320.3,2013/11/17,16:43:35.800,16:43:36.060,4.7,86,Acod,Y
1698,Spectrogram 1,9,65795.4,65795.59,83.3,335.9,2013/11/17,18:16:35.400,18:16:35.590,9.2,37.4,Acod,Y
1716,Spectrogram 1,9,66364.2,66364.37,46.7,335.9,2013/11/17,18:26:04.200,18:26:04.370,5.5,39.5,Acod,Y
1723,Spectrogram 1,9,66463.1,66463.3,58.1,328.1,2013/11/17,18:27:43.100,18:27:43.300,4.6,67.2,Acod,Y
1744,Spectrogram 1,9,67144.5,67144.69,20,328.1,2013/11/17,18:39:04.500,18:39:04.690,6.8,37.4,Acod,Y
1809,Spectrogram 1,9,69019.3,69019.49,35.8,328.1,2013/11/17,19:10:19.300,19:10:19.490,4.1,65.1,Acod,Y
1812,Spectrogram 1,9,69051.3,69051.42,55.6,320.3,2013/11/17,19:10:51.300,19:10:51.420,6.2,97.8,Acod,Y
1820,Spectrogram 1,9,69231,69231.23,31.7,335.9,2013/11/17,19:13:51.000,19:13:51.230,4.7,43.5,Acod,Y
1827,Spectrogram 1,9,69539.8,69540,20,312.5,2013/11/17,19:18:59.800,19:19:00.000,3.8,37.1,Acod,Y
1838,Spectrogram 1,9,70025.7,70025.87,72.8,328.1,2013/11/17,19:27:05.700,19:27:05.870,5.3,85.8,Acod,Y
1841,Spectrogram 1,9,70147.7,70147.86,20,304.7,2013/11/17,19:29:07.700,19:29:07.860,5.4,76.4,Acod,Y
1846,Spectrogram 1,9,70409.5,70409.75,20,304.7,2013/11/17,19:33:29.500,19:33:29.750,4.3,39.3,Acod,Y
2010,Spectrogram 1,9,78175.1,78175.32,20,320.3,2013/11/17,21:42:55.100,21:42:55.320,6.3,66.5,Acod,Y
2012,Spectrogram 1,9,78193.5,78193.69,20,328.1,2013/11/17,21:43:13.500,21:43:13.690,6.3,74.4,Acod,Y
2014,Spectrogram 1,9,78210.8,78210.98,54.7,320.3,2013/11/17,21:43:30.800,21:43:30.980,4.1,59.4,Acod,Y
2024,Spectrogram 1,9,78821.8,78821.98,70.3,304.7,2013/11/17,21:53:41.800,21:53:41.980,8,37.2,Acod,Y
2025,Spectrogram 1,9,78832.3,78832.491774194,77.044,328.1,2013/11/17,21:53:52.300,21:53:52.491,9.5,37.4,Acod,Y
2026,Spectrogram 1,9,78832.8,78832.94,62.5,320.3,2013/11/17,21:53:52.800,21:53:52.940,8.9,74.1,Acod,Y
2030,Spectrogram 1,9,78854.6,78854.73,20,335.9,2013/11/17,21:54:14.600,21:54:14.730,7.7,39.9,Acod,Y
2061,Spectrogram 1,9,79599.8,79599.95,57.1,320.3,2013/11/17,22:06:39.800,22:06:39.950,7.5,41.1,Acod,Y
2130,Spectrogram 1,9,81907.1,81907.21,24.7,320.3,2013/11/17,22:45:07.100,22:45:07.210,5.9,100,Acod,Y
964,Spectrogram 1,9,47328.7,47328.81,47.2,312.5,2013/11/18,13:08:48.700,13:08:48.810,8.9,37.1,Acod,Y
968,Spectrogram 1,9,47488.3,47488.42,46.5,328.1,2013/11/18,13:11:28.300,13:11:28.420,2.3,44.2,Acod,Y
1002,Spectrogram 1,9,48721.8,48722.02,26.3,312.5,2013/11/18,13:32:01.800,13:32:02.020,3.5,50.1,Acod,Y
1042,Spectrogram 1,9,51228.2,51228.47,20,335.9,2013/11/18,14:13:48.200,14:13:48.470,5.5,59.2,Acod,Y
1052,Spectrogram 1,9,51809.3,51809.53,78.1,328.1,2013/11/18,14:23:29.300,14:23:29.530,3.7,89.9,Acod,Y
1079,Spectrogram 1,9,53159.2,53159.45,20,328.1,2013/11/18,14:45:59.200,14:45:59.450,3.7,52.2,Acod,Y
1081,Spectrogram 1,9,53170.5,53170.68,36.3,335.9,2013/11/18,14:46:10.500,14:46:10.680,4.5,72.5,Acod,Y
1091,Spectrogram 1,9,53456.7,53456.91,20,328.1,2013/11/18,14:50:56.700,14:50:56.910,5.2,37.4,Acod,Y
1094,Spectrogram 1,9,53770.2,53770.33,45.7,320.3,2013/11/18,14:56:10.200,14:56:10.330,6.1,61,Acod,Y
1097,Spectrogram 1,9,53820.3,53820.48,54.7,281.3,2013/11/18,14:57:00.300,14:57:00.480,5.6,95,Acod,Y
1134,Spectrogram 1,9,55108.5,55108.77,85.9,335.9,2013/11/18,15:18:28.500,15:18:28.770,3.3,79.9,Acod,Y
1141,Spectrogram 1,9,55287.1,55287.32,41.8,335.9,2013/11/18,15:21:27.100,15:21:27.320,2.9,67.3,Acod,Y
1147,Spectrogram 1,9,55498.2,55498.4,20.2,328.1,2013/11/18,15:24:58.200,15:24:58.400,4,69.9,Acod,Y
1174,Spectrogram 1,9,57336.7,57336.89,20,320.3,2013/11/18,15:55:36.700,15:55:36.890,4.1,64.2,Acod,Y
1176,Spectrogram 1,9,57338.3,57338.45,70.3,335.9,2013/11/18,15:55:38.300,15:55:38.450,3,77.6,Acod,Y
1180,Spectrogram 1,9,57356,57356.15,40.9,296.9,2013/11/18,15:55:56.000,15:55:56.150,6.4,100,Acod,Y
1187,Spectrogram 1,9,57512.9,57513.06,40.6,312.5,2013/11/18,15:58:32.900,15:58:33.060,6.6,100,Acod,Y
1188,Spectrogram 1,9,57512.9,57513.06,40.6,312.5,2013/11/18,15:58:32.900,15:58:33.060,6.6,100,Acod,Y
1207,Spectrogram 1,9,58643.4,58643.54,69.6,328.1,2013/11/18,16:17:23.400,16:17:23.540,4.7,76.4,Acod,Y
1213,Spectrogram 1,9,58719.5,58719.7,70.3,304.7,2013/11/18,16:18:39.500,16:18:39.700,3.2,67,Acod,Y
1222,Spectrogram 1,9,59044.5,59044.64,78.1,328.1,2013/11/18,16:24:04.500,16:24:04.640,4.1,88.3,Acod,Y
1228,Spectrogram 1,9,59323.2,59323.4,46.3,328.1,2013/11/18,16:28:43.200,16:28:43.400,5.4,37.4,Acod,Y
1235,Spectrogram 1,9,59545.9,59546.09,70.3,312.5,2013/11/18,16:32:25.900,16:32:26.090,3.1,79.1,Acod,Y
1260,Spectrogram 1,9,60607.4,60607.61,20,312.5,2013/11/18,16:50:07.400,16:50:07.610,4.3,81.4,Acod,Y
1261,Spectrogram 1,9,60607.4,60607.61,20,312.5,2013/11/18,16:50:07.400,16:50:07.610,4.3,81.4,Acod,Y
1267,Spectrogram 1,9,60976.9,60977.13,66.6,335.9,2013/11/18,16:56:16.900,16:56:17.130,6.1,65.1,Acod,Y
1269,Spectrogram 1,9,61003.4,61003.56,22.3,335.9,2013/11/18,16:56:43.400,16:56:43.560,3.6,45.7,Acod,Y
1276,Spectrogram 1,9,61384.3,61384.48,78.9,335.9,2013/11/18,17:03:04.300,17:03:04.480,5.6,79.2,Acod,Y
1328,Spectrogram 1,9,62598.7,62598.82,93.8,304.7,2013/11/18,17:23:18.700,17:23:18.820,4.8,79.2,Acod,Y
1390,Spectrogram 1,9,64519,64519.13,28.7,328.1,2013/11/18,17:55:19.000,17:55:19.130,3.4,84.5,Acod,Y
1416,Spectrogram 1,9,65092.1,65092.25,25.3,312.5,2013/11/18,18:04:52.100,18:04:52.250,3.4,72.4,Acod,Y
1449,Spectrogram 1,9,65540,65540.11,78.1,312.5,2013/11/18,18:12:20.000,18:12:20.110,4.2,39.9,Acod,Y
1453,Spectrogram 1,9,65589.7,65589.87,78.1,320.3,2013/11/18,18:13:09.700,18:13:09.870,4.6,72,Acod,Y
1458,Spectrogram 1,9,65665.2,65665.44,60.9,335.9,2013/11/18,18:14:25.200,18:14:25.440,2.6,38.3,Acod,Y
1547,Spectrogram 1,9,67530,67530.25,20,304.7,2013/11/18,18:45:30.000,18:45:30.250,4.9,99.8,Acod,Y
1613,Spectrogram 1,9,68895.7,68895.86,20,320.3,2013/11/18,19:08:15.700,19:08:15.860,6.2,60.5,Acod,Y
1738,Spectrogram 1,9,71459.7,71459.84,78.1,335.9,2013/11/18,19:50:59.700,19:50:59.840,3,68.1,Acod,Y
1739,Spectrogram 1,9,71469.2,71469.31,70.9,320.3,2013/11/18,19:51:09.200,19:51:09.310,6.2,47.5,Acod,Y
1750,Spectrogram 1,9,71689.9,71690.08,35.7,335.9,2013/11/18,19:54:49.900,19:54:50.080,3.7,81.1,Acod,Y
1794,Spectrogram 1,9,72519.8,72519.94,78.1,320.3,2013/11/18,20:08:39.800,20:08:39.940,3.2,54.6,Acod,Y
1799,Spectrogram 1,9,72627.5,72627.7,53.8,296.9,2013/11/18,20:10:27.500,20:10:27.700,5.4,58.1,Acod,Y
1815,Spectrogram 1,9,72838.2,72838.35,78.1,320.3,2013/11/18,20:13:58.200,20:13:58.350,5.5,47.9,Acod,Y
1818,Spectrogram 1,9,72895.4,72895.62,20,335.9,2013/11/18,20:14:55.400,20:14:55.620,4.3,37.5,Acod,Y
1855,Spectrogram 1,9,73648.6,73648.79,57.6,312.5,2013/11/18,20:27:28.600,20:27:28.790,2.9,38.9,Acod,Y
1856,Spectrogram 1,9,73648.6,73648.79,57.6,312.5,2013/11/18,20:27:28.600,20:27:28.790,2.9,38.9,Acod,Y
1927,Spectrogram 1,9,74820,74820.11,65.3,328.1,2013/11/18,20:47:00.000,20:47:00.110,7.2,45.8,Acod,Y
1965,Spectrogram 1,9,75325.9,75326.08,46.7,312.5,2013/11/18,20:55:25.900,20:55:26.080,4.4,65.5,Acod,Y
1996,Spectrogram 1,9,75647.6,75647.68,80.8,320.3,2013/11/18,21:00:47.600,21:00:47.680,4,66.3,Acod,Y
1997,Spectrogram 1,9,75647.6,75647.68,80.8,320.3,2013/11/18,21:00:47.600,21:00:47.680,4,66.3,Acod,Y
